state,district,crop,season,year_start,year_end,area_hectare,production,yield_per_hectare,production_unit,yield_unit
Uttar Pradesh,Pilibhit,Moong(Green Gram),Summer,2022,2023,17.0,15.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Rabi,2020,2021,1.0,15.0,15.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Rabi,2021,2022,1.0,16.0,16.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Rabi,2022,2023,5.0,77.0,15.4,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Summer,2020,2021,5.0,82.0,16.4,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Summer,2021,2022,7.0,112.0,16.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Onion,Summer,2022,2023,5.0,84.0,16.8,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Peas & beans (Pulses),Rabi,2020,2021,417.0,1259.0,3.02,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Peas & beans (Pulses),Rabi,2021,2022,582.0,952.0,1.64,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Peas & beans (Pulses),Rabi,2022,2023,639.0,615.0,0.96,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Potato,Rabi,2020,2021,485.0,13924.0,28.71,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Potato,Rabi,2021,2022,590.0,16461.0,27.9,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Potato,Rabi,2022,2023,590.0,16473.0,27.92,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rapeseed &Mustard,Rabi,2020,2021,10632.0,10728.0,1.01,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rapeseed &Mustard,Rabi,2021,2022,14232.0,12809.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rapeseed &Mustard,Rabi,2022,2023,14795.0,19515.0,1.32,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rice,Kharif,2020,2021,139872.0,509274.0,3.64,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rice,Kharif,2021,2022,139230.0,469623.0,3.37,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rice,Kharif,2022,2023,139022.0,449319.0,3.23,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rice,Summer,2021,2022,11970.0,39154.0,3.27,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Rice,Summer,2022,2023,10310.0,35456.0,3.44,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sesamum,Kharif,2020,2021,989.0,164.0,0.17,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sesamum,Kharif,2021,2022,2014.0,342.0,0.17,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sesamum,Kharif,2022,2023,2051.0,324.0,0.16,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Small millets,Summer,2021,2022,102.0,93.0,0.91,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Small millets,Summer,2022,2023,102.0,110.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Soyabean,Kharif,2020,2021,299.0,499.0,1.67,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Soyabean,Kharif,2022,2023,299.0,163.0,0.55,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sugarcane,Kharif,2020,2021,99738.0,7971000.0,79.92,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sugarcane,Kharif,2021,2022,98156.0,7914000.0,80.63,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sugarcane,Kharif,2022,2023,109019.0,9049000.0,83.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sunflower,Summer,2020,2021,9.0,13.0,1.44,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sunflower,Summer,2021,2022,11.0,15.0,1.36,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sweet potato,Kharif,2021,2022,4.0,46.0,11.5,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Sweet potato,Kharif,2022,2023,1.0,11.0,11.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Tobacco,Summer,2020,2021,635.0,1837.0,2.89,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Tobacco,Summer,2021,2022,5.0,10.0,2.0,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Turmeric,Rabi,2020,2021,98.0,106.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Turmeric,Rabi,2022,2023,108.0,206.0,1.91,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Urad,Kharif,2020,2021,72.0,84.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Urad,Summer,2020,2021,74.0,56.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Urad,Summer,2021,2022,77.0,57.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Wheat,Rabi,2020,2021,141500.0,629534.0,4.45,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Wheat,Rabi,2021,2022,147217.0,590193.0,4.01,tonnes,tonnes/hectare
Uttar Pradesh,Pilibhit,Wheat,Rabi,2022,2023,141419.0,599192.0,4.24,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Arhar/Tur,Kharif,2020,2021,7434.0,7415.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Arhar/Tur,Kharif,2021,2022,8581.0,8753.0,1.02,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Arhar/Tur,Kharif,2022,2023,9042.0,9223.0,1.02,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Bajra,Kharif,2020,2021,11788.0,13013.0,1.1,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Bajra,Kharif,2021,2022,10989.0,21209.0,1.93,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Bajra,Kharif,2022,2023,11339.0,14571.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Barley,Rabi,2020,2021,1074.0,3261.0,3.04,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Barley,Rabi,2021,2022,1095.0,3086.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Barley,Rabi,2022,2023,1095.0,2251.0,2.06,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Coriander,Rabi,2020,2021,44.0,35.0,0.8,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Coriander,Rabi,2021,2022,45.0,34.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Coriander,Rabi,2022,2023,44.0,34.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Dry chillies,Kharif,2020,2021,4.0,4.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Dry chillies,Kharif,2021,2022,3.0,3.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Dry chillies,Kharif,2022,2023,3.0,3.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Garlic,Rabi,2020,2021,16.0,95.0,5.94,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Garlic,Rabi,2021,2022,15.0,92.0,6.13,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Garlic,Rabi,2022,2023,20.0,121.0,6.05,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Gram,Rabi,2020,2021,4075.0,4271.0,1.05,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Gram,Rabi,2021,2022,3857.0,3845.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Gram,Rabi,2022,2023,3857.0,4239.0,1.1,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Groundnut,Kharif,2020,2021,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Guar seed,Kharif,2020,2021,19.0,14.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Guar seed,Kharif,2021,2022,21.0,15.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Guar seed,Kharif,2022,2023,23.0,17.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Jowar,Kharif,2020,2021,3195.0,4116.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Jowar,Kharif,2021,2022,3851.0,3127.0,0.81,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Jowar,Kharif,2022,2023,3349.0,5208.0,1.56,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Linseed,Rabi,2020,2021,3.0,1.0,0.33,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Linseed,Rabi,2022,2023,2.0,1.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Kharif,2020,2021,678.0,1566.0,2.31,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Kharif,2021,2022,682.0,1448.0,2.12,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Kharif,2022,2023,782.0,2228.0,2.85,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Rabi,2020,2021,16.0,42.0,2.63,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Rabi,2022,2023,1.0,3.0,3.0,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Summer,2020,2021,21.0,61.0,2.9,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Summer,2021,2022,26.0,71.0,2.73,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Maize,Summer,2022,2023,167.0,481.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Masoor,Rabi,2020,2021,45.0,58.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Masoor,Rabi,2021,2022,51.0,64.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Masoor,Rabi,2022,2023,58.0,69.0,1.19,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Kharif,2020,2021,173.0,127.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Kharif,2021,2022,179.0,133.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Kharif,2022,2023,182.0,116.0,0.64,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Summer,2020,2021,1185.0,784.0,0.66,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Summer,2021,2022,1149.0,1036.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Moong(Green Gram),Summer,2022,2023,2590.0,2044.0,0.79,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Rabi,2020,2021,88.0,1129.0,12.83,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Rabi,2021,2022,87.0,1280.0,14.71,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Rabi,2022,2023,499.0,7235.0,14.5,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Summer,2020,2021,394.0,6470.0,16.42,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Summer,2021,2022,508.0,8140.0,16.02,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Onion,Summer,2022,2023,341.0,5520.0,16.19,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Peas & beans (Pulses),Rabi,2020,2021,4102.0,4205.0,1.03,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Peas & beans (Pulses),Rabi,2021,2022,4764.0,6093.0,1.28,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Peas & beans (Pulses),Rabi,2022,2023,5212.0,6338.0,1.22,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Potato,Rabi,2020,2021,5817.0,127794.0,21.97,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Potato,Rabi,2021,2022,6410.0,194864.0,30.4,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Potato,Rabi,2022,2023,6415.0,195009.0,30.4,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rapeseed &Mustard,Rabi,2020,2021,2103.0,2604.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rapeseed &Mustard,Rabi,2021,2022,2745.0,3294.0,1.2,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rapeseed &Mustard,Rabi,2022,2023,9291.0,12980.0,1.4,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rice,Kharif,2020,2021,97504.0,256046.0,2.63,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rice,Kharif,2021,2022,98615.0,249101.0,2.53,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rice,Kharif,2022,2023,91505.0,257953.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Rice,Summer,2022,2023,43.0,148.0,3.44,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sannhamp,Kharif,2020,2021,46.0,13.0,0.28,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sannhamp,Kharif,2021,2022,14.0,8.0,0.57,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sannhamp,Kharif,2022,2023,14.0,8.0,0.57,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sesamum,Kharif,2020,2021,536.0,168.0,0.31,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sesamum,Kharif,2021,2022,855.0,47.0,0.05,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sesamum,Kharif,2022,2023,541.0,121.0,0.22,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Small millets,Summer,2020,2021,6.0,5.0,0.83,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Small millets,Summer,2021,2022,70.0,63.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Small millets,Summer,2022,2023,70.0,76.0,1.09,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sweet potato,Kharif,2020,2021,444.0,5545.0,12.49,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sweet potato,Kharif,2021,2022,451.0,5209.0,11.55,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Sweet potato,Kharif,2022,2023,422.0,4885.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Tobacco,Summer,2022,2023,3.0,7.0,2.33,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Kharif,2020,2021,3735.0,2488.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Kharif,2021,2022,6187.0,4665.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Kharif,2022,2023,5728.0,3248.0,0.57,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Summer,2020,2021,4703.0,3080.0,0.65,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Summer,2021,2022,4798.0,3013.0,0.63,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Urad,Summer,2022,2023,5678.0,4639.0,0.82,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Wheat,Rabi,2020,2021,147069.0,502535.0,3.42,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Wheat,Rabi,2021,2022,153848.0,508621.0,3.31,tonnes,tonnes/hectare
Uttar Pradesh,Pratapgarh,Wheat,Rabi,2022,2023,160468.0,540296.0,3.37,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Arhar/Tur,Kharif,2020,2021,4915.0,2781.0,0.57,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Arhar/Tur,Kharif,2021,2022,6800.0,4529.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Arhar/Tur,Kharif,2022,2023,5980.0,3355.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Bajra,Kharif,2020,2021,722.0,955.0,1.32,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Bajra,Kharif,2021,2022,780.0,996.0,1.28,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Bajra,Kharif,2022,2023,743.0,1069.0,1.44,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Banana,Summer,2020,2021,15.0,821.0,54.73,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Banana,Summer,2021,2022,13.0,705.0,54.23,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Banana,Summer,2022,2023,12.0,651.0,54.25,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Barley,Rabi,2020,2021,1944.0,5217.0,2.68,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Barley,Rabi,2021,2022,2699.0,7328.0,2.72,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Barley,Rabi,2022,2023,2699.0,8232.0,3.05,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Coriander,Rabi,2020,2021,325.0,255.0,0.78,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Coriander,Rabi,2021,2022,354.0,265.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Coriander,Rabi,2022,2023,278.0,212.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Dry chillies,Kharif,2020,2021,459.0,407.0,0.89,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Dry chillies,Kharif,2021,2022,485.0,429.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Dry chillies,Kharif,2022,2023,469.0,436.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Garlic,Rabi,2020,2021,174.0,1033.0,5.94,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Garlic,Rabi,2021,2022,168.0,1033.0,6.15,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Garlic,Rabi,2022,2023,174.0,1055.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Gram,Rabi,2020,2021,5730.0,3924.0,0.68,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Gram,Rabi,2021,2022,6324.0,4250.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Gram,Rabi,2022,2023,6055.0,5431.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Groundnut,Kharif,2020,2021,1105.0,786.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Groundnut,Kharif,2021,2022,1233.0,731.0,0.59,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Groundnut,Kharif,2022,2023,1630.0,1297.0,0.8,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Guar seed,Kharif,2020,2021,43.0,31.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Guar seed,Kharif,2021,2022,49.0,35.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Guar seed,Kharif,2022,2023,48.0,34.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Jowar,Kharif,2020,2021,5855.0,3800.0,0.65,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Jowar,Kharif,2021,2022,7426.0,9112.0,1.23,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Jowar,Kharif,2022,2023,8165.0,10819.0,1.33,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Linseed,Rabi,2020,2021,54.0,30.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Linseed,Rabi,2021,2022,52.0,33.0,0.63,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Linseed,Rabi,2022,2023,81.0,58.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Maize,Kharif,2020,2021,45.0,91.0,2.02,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Maize,Kharif,2021,2022,50.0,85.0,1.7,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Maize,Kharif,2022,2023,50.0,98.0,1.96,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Masoor,Rabi,2020,2021,42.0,38.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Masoor,Rabi,2021,2022,263.0,232.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Masoor,Rabi,2022,2023,302.0,306.0,1.01,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Kharif,2020,2021,817.0,498.0,0.61,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Kharif,2021,2022,841.0,523.0,0.62,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Kharif,2022,2023,852.0,499.0,0.59,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Summer,2020,2021,47.0,25.0,0.53,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Summer,2021,2022,55.0,25.0,0.45,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Moong(Green Gram),Summer,2022,2023,415.0,223.0,0.54,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Rabi,2020,2021,232.0,3479.0,15.0,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Rabi,2021,2022,234.0,3796.0,16.22,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Rabi,2022,2023,320.0,4941.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Summer,2020,2021,57.0,651.0,11.42,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Summer,2021,2022,40.0,662.0,16.55,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Onion,Summer,2022,2023,113.0,1732.0,15.33,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Peas & beans (Pulses),Rabi,2020,2021,2062.0,2394.0,1.16,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Peas & beans (Pulses),Rabi,2021,2022,2216.0,3738.0,1.69,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Peas & beans (Pulses),Rabi,2022,2023,2425.0,3208.0,1.32,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Potato,Rabi,2020,2021,4066.0,57205.0,14.07,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Potato,Rabi,2021,2022,6065.0,187409.0,30.9,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Potato,Rabi,2022,2023,6070.0,187548.0,30.9,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rapeseed &Mustard,Rabi,2020,2021,6759.0,3601.0,0.53,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rapeseed &Mustard,Rabi,2021,2022,7792.0,5283.0,0.68,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rapeseed &Mustard,Rabi,2022,2023,8971.0,7284.0,0.81,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rice,Kharif,2020,2021,90022.0,267365.0,2.97,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rice,Kharif,2021,2022,89968.0,247412.0,2.75,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Rice,Kharif,2022,2023,87695.0,247388.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sannhamp,Kharif,2020,2021,27.0,7.0,0.26,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sannhamp,Kharif,2021,2022,17.0,10.0,0.59,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sannhamp,Kharif,2022,2023,28.0,16.0,0.57,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sesamum,Kharif,2020,2021,2804.0,1144.0,0.41,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sesamum,Kharif,2021,2022,3092.0,1153.0,0.37,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sesamum,Kharif,2022,2023,3089.0,1220.0,0.39,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Small millets,Summer,2020,2021,4.0,4.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Small millets,Summer,2021,2022,57.0,52.0,0.91,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Small millets,Summer,2022,2023,57.0,62.0,1.09,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sugarcane,Kharif,2020,2021,2528.0,163000.0,64.48,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sugarcane,Kharif,2021,2022,2985.0,171000.0,57.29,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sugarcane,Kharif,2022,2023,3777.0,235000.0,62.22,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sunflower,Summer,2021,2022,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sunflower,Summer,2022,2023,4.0,5.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sweet potato,Kharif,2020,2021,187.0,2335.0,12.49,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sweet potato,Kharif,2021,2022,193.0,2229.0,11.55,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Sweet potato,Kharif,2022,2023,158.0,1829.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Tobacco,Rabi,2020,2021,1.0,4.0,4.0,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Tobacco,Rabi,2021,2022,1.0,5.0,5.0,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Turmeric,Rabi,2020,2021,6.0,7.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Turmeric,Rabi,2021,2022,13.0,23.0,1.77,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Turmeric,Rabi,2022,2023,16.0,31.0,1.94,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Kharif,2020,2021,12314.0,4174.0,0.34,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Kharif,2021,2022,13946.0,3905.0,0.28,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Kharif,2022,2023,12913.0,3990.0,0.31,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Summer,2020,2021,1032.0,425.0,0.41,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Summer,2021,2022,1034.0,468.0,0.45,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Urad,Summer,2022,2023,2734.0,1285.0,0.47,tonnes,tonnes/hectare
Uttar Pradesh,Rae bareli,Wheat,Rabi,2020,2021,135517.0,528381.0,3.9,tonnes,tonnes/hectare
